epoch,loss
828,97.717056
829,98.464783
830,97.346474
831,97.170311
832,97.726608
833,96.905708
834,97.531082
835,98.296310
836,97.139709
837,96.963959
838,97.518829
839,96.686356
840,97.317909
841,98.097351
842,96.943214
843,96.744873
844,97.327293
845,96.484474
846,97.158043
847,97.962234
848,96.737053
849,96.553726
850,97.123001
851,96.263016
852,96.928535
853,97.746101
854,96.551559
855,96.331299
856,96.954582
857,96.085312
858,96.825729
859,97.679474
860,96.336815
861,96.180130
862,96.758957
863,95.861221
864,96.546204
865,97.404213
866,96.160591
867,95.959473
868,96.642754
869,95.747200
870,96.515617
871,97.433708
872,95.910614
873,95.901337
874,96.499405
875,95.517578
876,96.099876
877,96.988327
878,95.713997
879,95.678505
880,96.470329
881,95.466743
882,95.955933
883,96.983810
884,95.466919
885,95.692886
886,96.500595
887,95.221550
888,95.640213
889,96.508881
890,95.216232
891,95.435486
892,96.392944
893,95.137199
894,95.408928
895,96.453270
896,95.091408
897,95.401230
898,96.488602
899,94.995399
900,95.357422
901,96.406517
902,94.859512
903,95.228912
904,96.303879
905,94.809662
906,95.131111
907,96.326057
908,94.785980
909,95.074303
910,96.374207
911,94.736862
912,95.134003
913,96.564323
914,94.686745
915,95.048782
916,96.485107
917,94.596024
918,95.107292
919,96.733383
920,94.629700
921,94.931221
922,96.675591
923,94.592644
924,95.193817
925,97.297073
926,94.705650
927,95.049049
928,97.258636
929,94.647011
930,95.525467
931,98.108223
932,94.754089
933,95.201111
934,98.057304
935,94.916573
936,96.040390
937,99.031479
938,94.683624
939,95.586632
940,99.577957
941,95.788338
942,96.724396
943,97.016724
944,93.836098
945,93.470711
946,95.889175
947,95.624176
948,93.366188
949,97.807480
950,93.923920
951,94.235680
952,96.760033
953,97.336586
954,94.831207
955,93.272186
956,94.404961
957,96.136200
958,92.381691
959,96.334976
960,98.874657
961,93.935867
962,92.466270
963,95.128502
964,92.847641
965,93.033752
966,96.002029
967,98.590744
968,97.433342
969,97.172493
970,96.251625
971,92.593124
972,94.697891
973,98.532524
974,97.124512
975,94.965424
976,93.959198
977,95.089401
978,96.296936
979,97.461143
980,102.695946
981,103.561035
982,101.901817
983,104.529510
984,110.128181
985,109.164825
986,102.409859
987,97.140808
988,95.836227
989,100.093987
990,103.391342
991,106.172089
992,109.895821
993,110.862213
994,106.027473
995,99.486259
996,95.039070
997,102.828781
998,112.850883
999,120.996353
