metric,scope,mean,std,seed_0,seed_1,seed_2
B_qq_plot_funct_nrmse,per-asset-mean,5.0847569,0.84269633,5.379465202811417,5.937435712420475,3.9373697880056833
B_qq_plot_der_nrmse,per-asset-mean,5.86924283,1.45584104,6.076003479780553,7.539882582436682,3.9918424353099264
B_qq_plot_sec_der_nrmse,per-asset-mean,9.88742016,1.49236665,9.983467680669301,11.665271122405384,8.013521680488086
B_qq_plot_funct_cvar90,per-asset-mean,5.58963278,1.185647,5.846853749275962,6.895949558613514,4.0260950421540205
B_qq_plot_funct_cvar95,per-asset-mean,7.27761046,1.84792724,7.629085105917092,9.344550503591751,4.859195758032623
B_acf_abs_r_funct,per-asset-mean,7.266e-05,2.34e-06,7.577901877403881e-05,7.015012215856081e-05,7.203693259015714e-05
B_acf_abs_r_der,per-asset-mean,2.072e-05,4.42e-06,1.7239059432651545e-05,1.7961888819668344e-05,2.6950124671063784e-05
B_acf_abs_r_sec_der,per-asset-mean,7.101e-05,1.698e-05,5.6427646279913355e-05,6.17779545810097e-05,9.48255590786915e-05
B_acf_abs_r_funct_pct,per-asset-mean,237.12396989,6.30000052,228.3747462440132,240.0414187089297,242.95574471509678
B_acf_abs_r_der_pct,per-asset-mean,36.5185306,5.53880035,30.65043787311207,34.95907279889566,43.94608113287628
B_acf_abs_r_sec_der_pct,per-asset-mean,47.47411739,5.15046752,52.531153641058395,40.4056915784735,49.485506947754274
B_acf_abs_r_funct_nrmse,per-asset-mean,11.28561241,0.31278014,11.678014716439979,10.9125993667543,11.266223137698608
B_acf_abs_r_der_nrmse,per-asset-mean,19.45085665,2.12609829,17.73690029064746,18.168394217919467,22.447275433378636
B_acf_abs_r_sec_der_nrmse,per-asset-mean,41.28748391,5.05302936,36.57030914575184,38.99732357499289,48.29481900489847
B_acf_abs_r_funct_cvar90,per-asset-mean,17.29443657,0.40647442,17.18863954901287,16.858011638194316,17.83665851556576
B_acf_abs_r_funct_cvar95,per-asset-mean,18.72131192,0.31201843,18.70120952688351,18.349616896175675,19.113109325538495
B_acf_sq_r_funct,per-asset-mean,3.354e-05,1.75e-06,3.58421885530889e-05,3.160127594173241e-05,3.316547490626388e-05
B_acf_sq_r_der,per-asset-mean,1.373e-05,2.66e-06,1.142063227473479e-05,1.232445580324496e-05,1.7450429733362594e-05
B_acf_sq_r_sec_der,per-asset-mean,4.7e-05,9.74e-06,3.7798107928295004e-05,4.273875182513953e-05,6.0472438740468245e-05
B_acf_sq_r_funct_pct,per-asset-mean,321.05845187,25.63649651,313.0876429470243,294.4138941366324,355.67381851610673
B_acf_sq_r_der_pct,per-asset-mean,73.24694268,8.86174845,62.291031967930735,73.45499351356344,83.9948025535748
B_acf_sq_r_sec_der_pct,per-asset-mean,37.13492963,4.01454556,33.99998852239341,34.603135332356345,42.80166502971567
B_acf_sq_r_funct_nrmse,per-asset-mean,9.24995581,0.31644469,9.641036770579506,8.866007209503296,9.242823443307891
B_acf_sq_r_der_nrmse,per-asset-mean,18.4386126,1.78745493,16.785452044045293,17.609056475756418,20.92132928869903
B_acf_sq_r_sec_der_nrmse,per-asset-mean,37.89586254,3.84767682,34.249313607297516,36.22143261382289,43.21684139899568
B_acf_sq_r_funct_cvar90,per-asset-mean,14.22587339,0.36145015,14.08709040812428,13.869208807752255,14.721320955242284
