step,phase,loss_total,epoch,kld_loss,nll_loss,mse_loss,lr
1856,train,-9.769073739647865,28,0.4933490362018347,-10.262422740459442,0.002016851662119734,0.001
1856,val,-9.977099135518074,28,,,,0.001
1920,train,-9.954019606113434,29,0.49012064654380083,-10.444140136241913,0.001562558029036154,0.001
1920,val,-9.650781527161598,29,,,,0.001
1984,train,-10.023379161953926,30,0.49148203525692225,-10.514861181378365,0.0013857553822163027,0.001
1984,val,-9.995581179857254,30,,,,0.001
2048,train,-9.820611998438835,31,0.48953311843797565,-10.310145020484924,0.0018975457660417305,0.001
2048,val,-10.046954229474068,31,,,,0.001
2112,train,-10.040014073252678,32,0.4878911073319614,-10.527905255556107,0.001353145353277796,0.001
2112,val,-10.125121548771858,32,,,,0.001
2176,train,-9.872263625264168,33,0.4839661894366145,-10.356229811906815,0.001782333947630832,0.001
2176,val,-10.043176919221878,33,,,,0.001
2240,train,-9.999417662620544,34,0.48694130638614297,-10.48635895550251,0.001457011057937052,0.001
2240,val,-10.111296504735947,34,,,,0.001
2304,train,-9.873551160097122,35,0.4824943635612726,-10.35604564845562,0.0017827943538577529,0.001
2304,val,-10.156248345971107,35,,,,0.001
2368,train,-10.074456349015236,36,0.4812572179362178,-10.555713504552841,0.0012836244222853566,0.001
2368,val,-10.059276536107063,36,,,,0.001
2432,train,-10.055784493684769,37,0.4835524307563901,-10.539336949586868,0.001324565993854776,0.001
2432,val,-9.50956067442894,37,,,,0.001
2496,train,-9.888719886541367,38,0.4777915203012526,-10.366511449217796,0.001756630044837948,0.001
2496,val,-9.424592778086662,38,,,,0.001
2560,train,-9.995441153645515,39,0.47688718140125275,-10.472328379750252,0.0014920874891686253,0.001
2560,val,-9.946795403957367,39,,,,0.001
2624,train,-10.040188804268837,40,0.4810280604287982,-10.521216824650764,0.001369866261484276,0.001
2624,val,-9.888105168938637,40,,,,0.001
2688,train,-9.907052516937256,41,0.47453263169154525,-10.381585136055946,0.0017189454747494892,0.001
2688,val,-9.680101409554482,41,,,,0.001
2752,train,-10.033763349056244,42,0.4718651860021055,-10.505628526210785,0.001408837151757325,0.001
2752,val,-10.105882063508034,42,,,,0.001
2816,train,-10.101298823952675,43,0.47544954577460885,-10.576748371124268,0.0012310375859669875,0.001
2816,val,-10.189118817448616,43,,,,0.001
2880,train,-10.013822689652443,44,0.4721311880275607,-10.485953912138939,0.0014580237238988047,0.001
2880,val,-10.214572623372078,44,,,,0.001
2944,train,-10.04975052177906,45,0.4690148183144629,-10.518765345215797,0.0013759949424638762,0.001
2944,val,-10.173977300524712,45,,,,0.001
3008,train,-10.098145440220833,46,0.47140297340229154,-10.569548472762108,0.0012490374538174365,0.001
3008,val,-9.225003436207771,46,,,,0.001
3072,train,-10.065063700079918,47,0.4706096607260406,-10.53567336499691,0.0013337249692995101,0.001
3072,val,-10.008538469672203,47,,,,0.001
3136,train,-10.091209828853607,48,0.46521302917972207,-10.556422844529152,0.0012818512132071191,0.001
3136,val,-9.990940362215042,48,,,,0.001
3200,train,-9.98720607161522,49,0.4642989933490753,-10.451505094766617,0.0015441457826455007,0.001
3200,val,-10.220551311969757,49,,,,0.001
3264,train,-10.065961256623268,50,0.4675131579861045,-10.533474519848824,0.0013392222981565283,0.001
3264,val,-10.122220367193222,50,,,,0.001
3328,train,-10.068084940314293,51,0.46467748563736677,-10.53276251256466,0.0013410022083917283,0.001
3328,val,-9.7968540340662,51,,,,0.001
3392,train,-10.121162861585617,52,0.4622754119336605,-10.583438292145729,0.0012143125632064766,0.001
3392,val,-10.128003150224686,52,,,,0.001
3456,train,-10.12218688428402,53,0.4629741571843624,-10.585161060094833,0.001210005775647005,0.001
3456,val,-9.909780696034431,53,,,,0.001
3520,train,-10.105063512921333,54,0.46064534969627857,-10.565708756446838,0.001258636324564577,0.001
3520,val,-10.059082821011543,54,,,,0.001
3584,train,-10.009755954146385,55,0.4606249122880399,-10.470380902290344,0.0014969561834732303,0.001
3584,val,-9.989032208919525,55,,,,0.001
3648,train,-10.11633786559105,56,0.45871042367070913,-10.575048446655273,0.0012352874246062129,0.001
3648,val,-9.98378050327301,56,,,,0.001
3712,train,-10.164709314703941,57,0.45559574756771326,-10.620305076241493,0.0011221455988561502,0.001
3712,val,-10.155509948730469,57,,,,0.001
3776,train,-10.090132743120193,58,0.45628202660009265,-10.546414867043495,0.0013068713196844328,0.001
3776,val,-10.239642918109894,58,,,,0.001
3840,train,-10.171469658613205,59,0.4558328720740974,-10.627302423119545,0.0011046522877222742,0.001
3840,val,-8.639460101723671,59,,,,0.001
3904,train,-9.919663801789284,60,0.45855577709153295,-10.378219619393349,0.0017273594885409693,0.001
3904,val,-10.188734471797943,60,,,,0.001
3968,train,-10.207590997219086,61,0.45279732113704085,-10.66038827598095,0.0010219377236353466,0.001
3968,val,-10.110426679253578,61,,,,0.001
4032,train,-10.132065311074257,62,0.45334346452727914,-10.585408732295036,0.001209386579830607,0.001
4032,val,-10.025062933564186,62,,,,0.001
4096,train,-10.13382987678051,63,0.45065816305577755,-10.58448788523674,0.0012116885336581618,0.001
4096,val,-10.207563802599907,63,,,,0.001
4160,train,-10.140467315912247,64,0.4510020394809544,-10.591469466686249,0.0011942346045543673,0.001
4160,val,-10.163445994257927,64,,,,0.001
4224,train,-10.204064518213272,65,0.4477330814115703,-10.651797592639923,0.0010434143978272914,0.001
4224,val,-10.261932581663132,65,,,,0.001
4288,train,-10.179181903600693,66,0.44663582649081945,-10.62581767141819,0.0011083641147706658,0.001
4288,val,-9.885380938649178,66,,,,0.001
4352,train,-10.046955108642578,67,0.44822902558371425,-10.49518409371376,0.0014349480279634008,0.001
4352,val,-10.086166977882385,67,,,,0.001
4416,train,-10.200188860297203,68,0.444146690890193,-10.644335523247719,0.0010620696893965942,0.001
4416,val,-10.268664136528969,68,,,,0.001
4480,train,-10.197610139846802,69,0.44657548423856497,-10.644185587763786,0.0010624445030771312,0.001
4480,val,-10.228893667459488,69,,,,0.001
4544,train,-10.244367629289627,70,0.44508082000538707,-10.689448401331902,0.0009492874187344569,0.001
4544,val,-10.186558246612549,70,,,,0.001
4608,train,-10.052419230341911,71,0.44375687278807163,-10.496176153421402,0.0014324680360005004,0.001
4608,val,-10.091443240642548,71,,,,0.001
4672,train,-10.243897467851639,72,0.4411807102151215,-10.685078144073486,0.0009602129548511584,0.001
4672,val,-10.202471479773521,72,,,,0.001
4736,train,-10.159524381160736,73,0.4402343677356839,-10.599758669734001,0.0011735116513591493,0.001
4736,val,-9.980982005596161,73,,,,0.001
4800,train,-10.23093356192112,74,0.43809883762151003,-10.669032484292984,0.001000327229121467,0.001
4800,val,-10.267761558294296,74,,,,0.001
4864,train,-10.241065949201584,75,0.4371787393465638,-10.678244650363922,0.0009772967732715188,0.001
4864,val,-10.100913926959038,75,,,,0.001
4928,train,-10.172885686159134,76,0.43705858616158366,-10.609944224357605,0.001148047856077028,0.001
4928,val,-9.735319271683693,76,,,,0.001
4992,train,-10.11602008342743,77,0.43721609469503164,-10.553236156702042,0.0012898180366391898,0.001
4992,val,-10.17644976079464,77,,,,0.001
5056,train,-10.250898197293282,78,0.4361751489341259,-10.687073364853859,0.0009552248957334086,0.001
5056,val,-10.297199234366417,78,,,,0.001
5120,train,-10.294510513544083,79,0.433416829444468,-10.727927505970001,0.0008530896993761417,0.001
5120,val,-10.306063517928123,79,,,,0.001
5184,train,-10.251740530133247,80,0.43140023201704025,-10.683140695095062,0.0009650563952163793,0.001
5184,val,-10.310878455638885,80,,,,0.001
5248,train,-10.20992311835289,81,0.4310373584739864,-10.64096051454544,0.001070507253643882,0.001
5248,val,-10.1361782848835,81,,,,0.001
5312,train,-10.150217980146408,82,0.4312238940037787,-10.581441715359688,0.0012193039465273614,0.001
5312,val,-10.285741969943047,82,,,,0.001
5376,train,-10.213586002588272,83,0.4291691635735333,-10.642755314707756,0.0010660203879524488,0.001
5376,val,-10.160329297184944,83,,,,0.001
5440,train,-10.23906397819519,84,0.43030163645744324,-10.6693657040596,0.0009994941601689789,0.001
5440,val,-10.330940887331963,84,,,,0.001
5504,train,-10.311990067362785,85,0.42797301057726145,-10.739963054656982,0.0008230006224039244,0.001
5504,val,-9.752557680010796,85,,,,0.001
5568,train,-10.246298909187317,86,0.42698671109974384,-10.67328555881977,0.0009896942929117358,0.001
5568,val,-10.257839232683182,86,,,,0.001
5632,train,-10.28931239247322,87,0.42466125451028347,-10.713973566889763,0.0008879742017597891,0.001
5632,val,-10.275745376944542,87,,,,0.001
5696,train,-10.1568543612957,88,0.42444419022649527,-10.581298470497131,0.0012196620846225414,0.001
5696,val,-10.317608833312988,88,,,,0.001
5760,train,-10.324151784181595,89,0.4217801126651466,-10.745931848883629,0.0008080785737547558,0.001
5760,val,-10.348464027047157,89,,,,0.001
5824,train,-10.277321726083755,90,0.42328950529918075,-10.700611144304276,0.0009213803796228603,0.001
5824,val,-10.339877024292946,90,,,,0.001
5888,train,-10.308325946331024,91,0.42018137499690056,-10.72850738465786,0.0008516401367160142,0.001
5888,val,-10.32271295785904,91,,,,0.001
5952,train,-10.238551259040833,92,0.41985603515058756,-10.658407211303711,0.001026890426146565,0.001
5952,val,-10.119640469551086,92,,,,0.001
6016,train,-10.320438385009766,93,0.41951621044427156,-10.739954501390457,0.0008230220146288048,0.001
6016,val,-10.342561647295952,93,,,,0.001
6080,train,-10.213283210992813,94,0.4212864455766976,-10.634569555521011,0.0010864842961382237,0.001
6080,val,-10.169037982821465,94,,,,0.001
6144,train,-10.23453277349472,95,0.41944180335849524,-10.653974667191505,0.0010379717696196167,0.001
6144,val,-10.289726942777634,95,,,,0.001
6208,train,-10.200477913022041,96,0.4177236231043935,-10.618201568722725,0.00112740468193806,0.001
6208,val,-10.086713805794716,96,,,,0.001
6272,train,-10.272485598921776,97,0.4171956111676991,-10.689681336283684,0.0009487050838288269,0.001
6272,val,-10.358491197228432,97,,,,0.001
6336,train,-10.295421093702316,98,0.4150062156841159,-10.710427403450012,0.0008968397823991836,0.001
6336,val,-10.310461089015007,98,,,,0.001
6400,train,-10.335643082857132,99,0.4140919051133096,-10.749735072255135,0.0007985706779436441,0.001
6400,val,-10.326283067464828,99,,,,0.001
