step,phase,loss_total,epoch,kld_loss,nll_loss,mse_loss,lr
4992,train,-10.159591510891914,77,0.44551430828869343,-10.605105713009834,0.0011601439773585298,0.001
4992,val,-10.192094013094902,77,,,,0.001
5056,train,-10.267961859703064,78,0.4417507043108344,-10.709712535142899,0.0008986268239823403,0.001
5056,val,-10.313057005405426,78,,,,0.001
5120,train,-10.200483292341232,79,0.4422726617194712,-10.642755895853043,0.0010660185334927519,0.001
5120,val,-10.047757878899574,79,,,,0.001
5184,train,-10.23527604341507,80,0.44061188539490104,-10.675887927412987,0.0009831885763560422,0.001
5184,val,-10.288784846663475,80,,,,0.001
5248,train,-10.26210980117321,81,0.43950428254902363,-10.701613947749138,0.0009188733292830875,0.001
5248,val,-10.138023614883423,81,,,,0.001
5312,train,-10.27464810013771,82,0.4373516943305731,-10.711999699473381,0.0008929089990488137,0.001
5312,val,-10.333790972828865,82,,,,0.001
5376,train,-10.169823378324509,83,0.43742958502843976,-10.607253164052963,0.0011547758749657078,0.001
5376,val,-10.169335156679153,83,,,,0.001
5440,train,-10.157175749540329,84,0.43628031900152564,-10.59345605969429,0.0011892681732206256,0.001
5440,val,-10.178472682833672,84,,,,0.001
5504,train,-10.297422662377357,85,0.433604933321476,-10.731027454137802,0.000845339484840224,0.001
5504,val,-10.3458162099123,85,,,,0.001
5568,train,-10.296094626188278,86,0.43677422869950533,-10.732868939638138,0.0008407361510762712,0.001
5568,val,-10.340790897607803,86,,,,0.001
5632,train,-10.240923702716827,87,0.432103818282485,-10.673027604818344,0.000990339472082269,0.001
5632,val,-10.331067606806755,87,,,,0.001
5696,train,-10.319958254694939,88,0.4288924587890506,-10.74885080754757,0.0008007812857613317,0.001
5696,val,-10.37011893093586,88,,,,0.001
5760,train,-10.297450602054596,89,0.4278416382148862,-10.725292310118675,0.000859677584230667,0.001
5760,val,-10.370951130986214,89,,,,0.001
5824,train,-10.267995998263359,90,0.4272923767566681,-10.695288330316544,0.0009346875467599602,0.001
5824,val,-10.329111963510513,90,,,,0.001
5888,train,-10.244263768196106,91,0.4276644387282431,-10.6719281822443,0.0009930879468811327,0.001
5888,val,-10.313939586281776,91,,,,0.001
5952,train,-10.12282283604145,92,0.4291606293991208,-10.551983445882797,0.0012929497361255926,0.001
5952,val,-10.231351971626282,92,,,,0.001
6016,train,-10.279877349734306,93,0.42830294370651245,-10.708180457353592,0.0009024574228533311,0.001
6016,val,-10.357349127531052,93,,,,0.001
6080,train,-10.339925721287727,94,0.42230912018567324,-10.76223486661911,0.0007673213212910923,0.001
6080,val,-10.39479385316372,94,,,,0.001
6144,train,-10.210561409592628,95,0.42328899214044213,-10.633850336074829,0.001088282467208046,0.001
6144,val,-10.351958140730858,95,,,,0.001
6208,train,-10.267416894435883,96,0.42089262837544084,-10.688309639692307,0.0009521343081360101,0.001
6208,val,-9.354762628674507,96,,,,0.001
6272,train,-10.034158661961555,97,0.42714702105149627,-10.461305692791939,0.0015196441536318162,0.001
6272,val,-10.360730603337288,97,,,,0.001
6336,train,-10.345100700855255,98,0.41730355471372604,-10.762404412031174,0.0007668977186767734,0.001
6336,val,-10.374876543879509,98,,,,0.001
6400,train,-10.362581223249435,99,0.4184491070918739,-10.781030356884003,0.0007203325512818992,0.001
6400,val,-10.37802343070507,99,,,,0.001
