metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_roll_vol_hist_der_nrmse,per-asset-mean,10.67750394,0.21218333,10.911335447565225,10.622911501014634,10.860672646386272,10.311596447020491,10.681003645304234
B_roll_vol_hist_sec_der_nrmse,per-asset-mean,39.27975931,0.75734215,39.91629311455563,38.15900443117514,39.771804958580304,38.58143024015993,39.97026380706478
B_roll_vol_hist_funct_cvar90,per-asset-mean,1.17238445,0.03629502,1.171789206560179,1.225642934898369,1.157120812963869,1.1161514717205683,1.191217836236508
B_roll_vol_hist_funct_cvar95,per-asset-mean,1.36238969,0.05903048,1.3694309716193567,1.4173708085163164,1.3277497043001507,1.2687746045722226,1.4286223794244681
B_tail_surv_funct,per-asset-mean,5.8e-07,1.7e-07,5.330466397096159e-07,7.558974889957292e-07,3.2895245471039716e-07,7.855973834915843e-07,4.922467064248951e-07
B_tail_surv_der,per-asset-mean,1e-08,0.0,1.016439985572512e-08,1.035954265908138e-08,9.405650541184649e-09,1.081876116893957e-08,1.003987308866226e-08
B_tail_surv_sec_der,per-asset-mean,2e-08,0.0,1.9362857409977208e-08,1.9804648768727588e-08,1.9144079120865938e-08,1.9180709052248388e-08,1.950853512706932e-08
B_tail_surv_funct_pct,per-asset-mean,0.22966897,0.03183962,0.22037006458081548,0.2571613020488203,0.17223287839889406,0.2581675905548022,0.24041300496738005
B_tail_surv_der_pct,per-asset-mean,0.80659353,0.02140633,0.8128612231477115,0.8166498509181963,0.7724661560575932,0.8358370742895164,0.7951533358885747
B_tail_surv_sec_der_pct,per-asset-mean,10430.69365226,49.96200351,10481.72547861228,10495.979930804462,10389.424618667232,10416.569424572528,10369.768808660092
B_tail_surv_funct_nrmse,per-asset-mean,0.06633937,0.00966826,0.06593814926736757,0.07568641558770454,0.051041702638656095,0.07744171247941706,0.061588865287482225
B_tail_surv_der_nrmse,per-asset-mean,20663.73512242,472.22945507,20680.569655125386,20860.559744524617,19890.353630420203,21344.355868743543,20542.836713275174
B_tail_surv_sec_der_nrmse,per-asset-mean,28530.86167131,175.90098898,28500.6163767631,28849.596314643135,28354.60956909556,28388.615713174684,28560.87038285549
B_tail_surv_funct_cvar90,per-asset-mean,0.11224111,0.01483743,0.10939180990640479,0.12428735486388147,0.09034795124841635,0.13251057412188175,0.10466784238775442
B_tail_surv_funct_cvar95,per-asset-mean,0.11750969,0.01494472,0.11510257266780491,0.12920078796231876,0.09547658464445999,0.13815870271105968,0.1096098013881574
grid_tvd,per-asset-mean,2.18929472,0.03286505,2.1944439600384427,2.1724943130735364,2.173396519252232,2.2502899169921875,2.1558489118303577
A19_pred_score_gru,per-asset-mean,0.04919822,5.68e-06,0.04919325,0.049194375,0.049209,0.049198624999999996,0.049195875
A19_pred_score_mlp,per-asset-mean,0.04930512,0.00010521,0.04928375,0.049252624999999994,0.049286500000000004,0.04919725,0.0495055
