metric,asset,seed_0,seed_1,seed_2,mean
B_acf_abs_r_funct,2,0.0001282301940057491,0.00015806952228848952,0.00016125181373721125,0.00014918
B_acf_abs_r_funct,3,5.1195939355889616e-05,6.653781262143277e-05,8.88046580386888e-05,6.885e-05
B_acf_abs_r_funct,4,5.173934833661532e-05,3.982186545094448e-05,5.1094396291214493e-05,4.755e-05
B_acf_abs_r_funct,5,0.00015228403571776293,0.00011055986935746779,0.00011426270967680986,0.0001257
B_acf_abs_r_funct,6,0.00015116860871310138,8.476653126342668e-05,8.449569209378924e-05,0.00010681
B_acf_abs_r_funct,7,0.00028789555873661674,0.0002852706716788287,0.0002991942383333474,0.00029079
B_acf_abs_r_funct_cvar90,0,17.56392491125938,17.977341971791727,17.469553187196592,17.67027336
B_acf_abs_r_funct_cvar90,1,13.450068190906048,12.634768321888698,13.113312732538946,13.06604975
B_acf_abs_r_funct_cvar90,2,29.564170825573978,30.83625127938111,31.824735537697624,30.74171921
B_acf_abs_r_funct_cvar90,3,15.638205219717413,19.918239253065945,21.85978364792999,19.13874271
B_acf_abs_r_funct_cvar90,4,10.983103443201664,10.68586897129603,14.253675844341013,11.97421609
B_acf_abs_r_funct_cvar90,5,18.3438821974238,16.248803656807542,16.54331025064603,17.04533203
B_acf_abs_r_funct_cvar90,6,26.01772948465807,19.605114380347782,19.137794160745074,21.58687934
B_acf_abs_r_funct_cvar90,7,38.49951616986725,36.26916928163968,38.955848401376265,37.90817795
B_acf_abs_r_funct_cvar95,0,18.399683486202502,18.09104912457587,18.333001652199034,18.27457809
B_acf_abs_r_funct_cvar95,1,13.624881316617962,13.590886867325064,13.232240988325161,13.48266972
B_acf_abs_r_funct_cvar95,2,38.24146804924062,36.51333156384323,35.52536996023563,36.76005652
B_acf_abs_r_funct_cvar95,3,19.379659627843722,22.168465722583615,24.96858417722398,22.17223651
B_acf_abs_r_funct_cvar95,4,11.852759073068277,10.775680709038284,15.408129623514283,12.67885647
B_acf_abs_r_funct_cvar95,5,19.224111282169122,17.040137170967213,17.764870030537093,18.00970616
B_acf_abs_r_funct_cvar95,6,29.381943765652892,21.057155083453345,22.36536544542945,24.26815476
B_acf_abs_r_funct_cvar95,7,44.471857192444084,41.77857996418484,45.752498924072704,44.00097869
B_acf_abs_r_funct_nrmse,0,12.613956646720684,11.025420113873682,11.359886431904384,11.66642106
B_acf_abs_r_funct_nrmse,1,10.38258753567268,9.691293198925491,10.185358507652047,10.08641308
B_acf_abs_r_funct_nrmse,2,12.399256458417922,13.766532471772964,13.904417423065382,13.35673545
B_acf_abs_r_funct_nrmse,3,8.352033644578242,9.52157378024823,10.999991518384428,9.62453298
B_acf_abs_r_funct_nrmse,4,8.419679786957252,7.386622389064805,8.367037853191801,8.05778001
B_acf_abs_r_funct_nrmse,5,14.075348561557433,11.993079929826608,12.192260385054292,12.75356296
B_acf_abs_r_funct_nrmse,6,19.229376158969853,14.399472836145941,14.376450415687444,16.00176647
B_acf_abs_r_funct_nrmse,7,24.988202102673693,24.874026321395416,25.473823781141963,25.1120174
B_acf_abs_r_funct_pct,0,294.37335138255503,252.43812360938156,249.06933519506362,265.2936034
B_acf_abs_r_funct_pct,1,247.1704484256083,223.57897057766806,241.54876537584548,237.43272813
B_acf_abs_r_funct_pct,2,62.70876534327109,75.1388679137213,98.95485679751219,78.93416335
B_acf_abs_r_funct_pct,3,89.06557420354622,77.7342596820579,76.96896971720363,81.25626787
B_acf_abs_r_funct_pct,4,128.56512841030667,111.95259306053163,112.37893591839546,117.63221913
B_acf_abs_r_funct_pct,5,200.5357260594578,151.75326093198584,181.5975324257605,177.96217314
