k,epoch,train_loss,val_loss
0,93,8.40290138,8.51695836
0,94,8.39715752,8.52568591
0,95,8.38694531,8.52811515
0,96,8.45972911,8.52716553
0,97,8.43209666,8.55323732
0,98,8.39589974,8.52178180
0,99,8.36473018,8.53658032
0,100,8.35819620,8.52441466
0,101,8.34324941,8.51783049
0,102,8.41279215,8.54827559
0,103,8.34693632,8.53285348
0,104,8.37666568,8.53129065
0,105,8.39172208,8.52963173
0,106,8.37719819,8.52594471
0,107,8.40035003,8.53014112
0,108,8.38433789,8.51417339
0,109,8.37969092,8.57623947
0,110,8.42006716,8.53309393
0,111,8.44116533,8.52049863
0,112,8.40880573,8.52449870
0,113,8.34441774,8.52859151
0,114,8.40780939,8.52957559
0,115,8.35180454,8.53376889
0,116,8.37897953,8.55251515
0,117,8.34623981,8.52472699
0,118,8.40403768,8.52035463
0,119,8.41097376,8.52029026
0,120,8.39921230,8.54593992
0,121,8.38495794,8.52893877
0,122,8.42622033,8.52019536
0,123,8.36831535,8.54290783
0,124,8.41031072,8.52594042
0,125,8.35881895,8.53673160
0,126,8.38378531,8.52460265
0,127,8.39926493,8.52558243
0,128,8.37724413,8.53248668
0,129,8.35750866,8.52375412
0,130,8.36253873,8.52670550
0,131,8.39116806,8.54289269
0,132,8.46350537,8.52980840
0,133,8.32800730,8.53878081
0,134,8.37666467,8.52352607
0,135,8.38826001,8.52753532
0,136,8.41155320,8.54281950
0,137,8.39541507,8.53313482
0,138,8.40258354,8.53568852
1,0,8.44207513,8.45090663
1,1,8.43275213,8.44680989
1,2,8.47091189,8.45012426
1,3,8.43911636,8.46864414
1,4,8.48992717,8.46484232
1,5,8.48925927,8.46111739
1,6,8.50665900,8.45393157
1,7,8.44060624,8.45248270
1,8,8.41405481,8.44828320
1,9,8.44827971,8.46739173
1,10,8.43132344,8.46053696
1,11,8.41683555,8.44739425
1,12,8.43815666,8.45088375
1,13,8.41360334,8.44925773
1,14,8.43413770,8.45343029
1,15,8.50493219,8.44927919
1,16,8.40523978,8.46156156
1,17,8.44749755,8.44502509
1,18,8.44807389,8.45516622
1,19,8.45191395,8.44558299
1,20,8.42084987,8.44407856
1,21,8.39124033,8.46280444
1,22,8.43835577,8.45837533
1,23,8.49367273,8.45418823
1,24,8.42264712,8.46825743
1,25,8.43540552,8.45351994
1,26,8.44762969,8.47545826
1,27,8.42942271,8.44617689
1,28,8.39169562,8.46354234
1,29,8.44594908,8.44651735
1,30,8.47511980,8.46222818
1,31,8.43258366,8.49526680
1,32,8.46789333,8.44481921
1,33,8.48271194,8.44689119
1,34,8.33814315,8.43826139
1,35,8.40582165,8.43082416
1,36,8.48945034,8.46223521
1,37,8.43265346,8.44631541
1,38,8.43188828,8.44676173
1,39,8.38660422,8.44247723
1,40,8.44617091,8.43661404
1,41,8.39732522,8.45027745
1,42,8.38257702,8.45308471
1,43,8.44265246,8.46228540
1,44,8.43749729,8.45463312
1,45,8.42332315,8.49621809
1,46,8.49419330,8.46226120
1,47,8.41444921,8.43386912
1,48,8.45089391,8.45705855
1,49,8.47943142,8.44563222
1,50,8.45425096,8.43315792
1,51,8.43213445,8.43520951
1,52,8.43778774,8.45266557
1,53,8.43975991,8.43267548
1,54,8.41822517,8.43783474
1,55,8.45444334,8.43248296
1,56,8.41579109,8.44398868
1,57,8.41195595,8.48559570
1,58,8.44743830,8.45747411
1,59,8.42358720,8.44675398
1,60,8.45718440,8.45076048
1,61,8.41308051,8.44851100
1,62,8.45029122,8.45228195
1,63,8.43950397,8.44219160
1,64,8.41326942,8.45573306
1,65,8.41821083,8.43731201
1,66,8.44183382,8.43751550
1,67,8.43551704,8.44731164
1,68,8.47460446,8.44742334
1,69,8.40236440,8.45994174
1,70,8.43089473,8.44554651
1,71,8.43412867,8.44255376
1,72,8.41747400,8.43979490
1,73,8.43104821,8.45137012
1,74,8.43281344,8.46491456
1,75,8.45504105,8.52229381
1,76,8.42103198,8.47003889
1,77,8.46003646,8.44019079
1,78,8.38898174,8.45211613
1,79,8.42503116,8.45552039
1,80,8.38758409,8.44542050
1,81,8.47155643,8.43932772
1,82,8.42801274,8.45099103
1,83,8.38960031,8.45153809
1,84,8.44065899,8.45067847
1,85,8.38638657,8.44317925
2,0,8.45150620,8.48540092
2,1,8.49868268,8.47332323
2,2,8.40418071,8.50339723
2,3,8.42464551,8.47241426
2,4,8.46623945,8.48108006
2,5,8.44177082,8.48327088
2,6,8.39962310,8.45158803
2,7,8.44205666,8.45591700
2,8,8.45648891,8.48199427
2,9,8.43360224,8.47926652
2,10,8.42422703,8.47490776
2,11,8.45136181,8.47213054
2,12,8.41196755,8.46033514
2,13,8.42201972,8.47829878
2,14,8.48094502,8.47998738
2,15,8.48273203,8.48457253
2,16,8.42247228,8.47610557
2,17,8.42056894,8.47066379
2,18,8.41449043,8.47860396
2,19,8.41919947,8.47762918
2,20,8.46376643,8.48196864
2,21,8.37352352,8.48842347
2,22,8.43081272,8.48829460
2,23,8.45733371,8.47649670
2,24,8.39215988,8.46202433
2,25,8.42806879,8.46184039
2,26,8.40895087,8.46652019
2,27,8.39008778,8.46681488
2,28,8.39949584,8.47211719
2,29,8.41861153,8.47447217
2,30,8.43725443,8.47112513
2,31,8.44424340,8.46851635
2,32,8.41568480,8.46025109
2,33,8.43590558,8.46973109
2,34,8.46648386,8.47761571
2,35,8.36850294,8.47742617
2,36,8.39818549,8.47232139
2,37,8.38068008,8.46986985
2,38,8.41690519,8.47112906
2,39,8.48068637,8.48072183
2,40,8.44960926,8.47564304
2,41,8.42148566,8.47796452
2,42,8.41439277,8.48561859
2,43,8.40862241,8.47424436
2,44,8.45552620,8.47095323
2,45,8.39094990,8.47728586
2,46,8.43490803,8.49303544
2,47,8.40587986,8.47382855
2,48,8.40567458,8.46768868
2,49,8.38969609,8.51664388
2,50,8.41587067,8.49018735
2,51,8.37072903,8.49576151
2,52,8.37416470,8.45821774
2,53,8.42358394,8.47579789
2,54,8.41472742,8.47250426
2,55,8.44013879,8.53606093
2,56,8.39709714,8.48302150
3,0,8.43115386,8.44944429
3,1,8.41306266,8.46179581
3,2,8.43275547,8.43722332
3,3,8.38727419,8.45060694
3,4,8.41362365,8.47758329
3,5,8.44211830,8.44690585
3,6,8.45945099,8.44595957
3,7,8.47237328,8.44873363
3,8,8.41768169,8.43630421
3,9,8.40190208,8.45273149
3,10,8.43617746,8.44183123
3,11,8.42468640,8.43870974
3,12,8.46671778,8.44931340
3,13,8.44114739,8.43568969
3,14,8.41581574,8.43749952
3,15,8.43620339,8.43936861
3,16,8.41709247,8.45035553
3,17,8.44328332,8.45175540
3,18,8.47818142,8.43004572
3,19,8.44398196,8.43688869
3,20,8.38822547,8.44456136
3,21,8.43918926,8.43584919
3,22,8.44590721,8.43335843
3,23,8.41954447,8.44721103
3,24,8.42885971,8.43795896
3,25,8.41619754,8.45250881
3,26,8.37518699,8.46331954
3,27,8.45956886,8.45596099
3,28,8.39872523,8.44349372
3,29,8.45183504,8.44934571
3,30,8.42615500,8.43226326
3,31,8.45294824,8.45472312
3,32,8.40256837,8.43867779
3,33,8.42497426,8.42801487
3,34,8.43501034,8.44052601
3,35,8.44439507,8.43861592
3,36,8.36426219,8.44509900
3,37,8.42899230,8.44382846
3,38,8.43445253,8.43886781
3,39,8.38374102,8.43194747
3,40,8.44554676,8.43650556
3,41,8.42801878,8.42754316
3,42,8.43465853,8.45495236
3,43,8.43909001,8.44572198
3,44,8.41636464,8.43550229
3,45,8.43710339,8.45300901
3,46,8.42072055,8.44971693
3,47,8.39565195,8.44589102
3,48,8.44410247,8.43988633
3,49,8.38534227,8.44508421
3,50,8.41740695,8.44666362
3,51,8.42324105,8.42922568
3,52,8.43151531,8.43280101
3,53,8.44761893,8.44274652
3,54,8.42646311,8.43166232
3,55,8.39117059,8.44895363
3,56,8.43699014,8.42541468
3,57,8.42366326,8.42769766
3,58,8.39475389,8.42920423
3,59,8.36160973,8.43899226
3,60,8.39562175,8.44276202
3,61,8.41640808,8.44305372
3,62,8.41036347,8.43984056
3,63,8.37570360,8.44284177
3,64,8.45291024,8.44660115
3,65,8.39571485,8.42469764
3,66,8.40137988,8.43510807
3,67,8.41500860,8.43544936
3,68,8.39713690,8.43482757
3,69,8.46627915,8.44538200
3,70,8.38718686,8.44212055
3,71,8.42938581,8.44119918
3,72,8.40117821,8.43745565
3,73,8.38123496,8.44421983
3,74,8.46303609,8.44252145
3,75,8.43983518,8.46427166
3,76,8.40399481,8.44391739
3,77,8.37752768,8.43437171
3,78,8.42120916,8.44190705
3,79,8.40589479,8.45446777
3,80,8.40689707,8.44273007
3,81,8.41482127,8.45346940
3,82,8.37250382,8.45667255
3,83,8.39030504,8.46231735
3,84,8.43537045,8.43464005
3,85,8.40275446,8.41248345
3,86,8.41862521,8.43139935
3,87,8.46486658,8.45297992
3,88,8.35423885,8.43718135
3,89,8.43697661,8.43249214
3,90,8.43029588,8.43186033
3,91,8.38722017,8.44326580
3,92,8.38020062,8.44151282
3,93,8.41391385,8.43674052
3,94,8.40181109,8.44332576
3,95,8.40354662,8.43647313
3,96,8.43506774,8.46197760
3,97,8.38707706,8.46189892
3,98,8.38569754,8.45250928
3,99,8.39373499,8.42912030
3,100,8.40508458,8.45679295
3,101,8.43714967,8.44733465
3,102,8.37706654,8.47637129
3,103,8.43324563,8.44627964
3,104,8.42602578,8.45779335
3,105,8.41220549,8.43154430
3,106,8.38020161,8.44695532
3,107,8.41827551,8.44368076
3,108,8.39592257,8.44181335
3,109,8.37475076,8.46097219
3,110,8.38522616,8.43932867
3,111,8.42972979,8.46685958
3,112,8.41781110,8.45707047
3,113,8.41336569,8.45309746
3,114,8.38625902,8.43922734
3,115,8.37085593,8.44966310
3,116,8.39584905,8.44217086
3,117,8.36390254,8.42780018
3,118,8.43264359,8.45750046
3,119,8.38926101,8.44746971
3,120,8.40441947,8.43863940
3,121,8.33237827,8.44529605
3,122,8.37895086,8.50239539
3,123,8.34482610,8.45757830
3,124,8.41959727,8.44642889
3,125,8.39349025,8.44676375
3,126,8.43323946,8.45187378
3,127,8.40251641,8.45008290
3,128,8.37254123,8.44545114
3,129,8.39661516,8.44077814
3,130,8.36326960,8.45792282
3,131,8.41817403,8.44612753
3,132,8.36420672,8.44795454
3,133,8.45439956,8.45545518
3,134,8.38004267,8.44482791
3,135,8.37368213,8.43843901
4,0,8.40125173,8.43231082
4,1,8.39562705,8.41652906
4,2,8.43863247,8.40422618
4,3,8.40712215,8.42512310
4,4,8.38859299,8.43622136
4,5,8.39900835,8.42408490
4,6,8.40580121,8.41726494
4,7,8.43047857,8.42159379
4,8,8.34755439,8.42721474
4,9,8.41309085,8.43029571
4,10,8.35370678,8.43200278
4,11,8.40932465,8.43461645
4,12,8.44017252,8.44012415
4,13,8.42901498,8.50044405
4,14,8.40387538,8.44334078
4,15,8.43102574,8.43313181
4,16,8.38487035,8.43125236
4,17,8.40944752,8.41233408
4,18,8.37504256,8.42087150
4,19,8.41421065,8.44832289
4,20,8.37581578,8.43380380
4,21,8.37338546,8.43071389
4,22,8.43417782,8.43431652
4,23,8.37877156,8.43322575
4,24,8.42257795,8.42745328
4,25,8.36158860,8.42247128
4,26,8.39566574,8.43667042
4,27,8.46203235,8.42939425
4,28,8.40443769,8.45532262
4,29,8.45348230,8.45640111
4,30,8.42338693,8.43653607
4,31,8.43665865,8.45559955
4,32,8.41320758,8.43742597
4,33,8.42058517,8.43632603
4,34,8.44697407,8.42902410
4,35,8.40510008,8.44874704
4,36,8.40364024,8.44279969
4,37,8.39521033,8.42930210
4,38,8.35836586,8.43481970
4,39,8.39044973,8.42834270
4,40,8.38304575,8.41522074
4,41,8.36245200,8.42550945
4,42,8.38444613,8.43921316
4,43,8.39742190,8.43617666
4,44,8.43235192,8.43802154
4,45,8.42077446,8.42836714
4,46,8.42560518,8.42403126
4,47,8.42737076,8.41418660
4,48,8.35480398,8.41868794
4,49,8.36434966,8.43891215
4,50,8.40701833,8.43296516
4,51,8.37827861,8.44552732
4,52,8.42823482,8.43063927
