k,epoch,train_loss,val_loss
4,28,9.79802826,9.72405195
4,29,9.73144332,9.72561502
4,30,9.75053078,9.71241605
4,31,9.73176241,9.70706236
4,32,9.75228852,9.72132385
4,33,9.72230169,9.72084975
4,34,9.74841279,9.73068237
4,35,9.75583631,9.74197018
4,36,9.77034393,9.72413874
4,37,9.79134119,9.72626305
4,38,9.77250373,9.72545755
4,39,9.77287742,9.69987416
4,40,9.78981927,9.71455657
4,41,9.74927324,9.77414346
4,42,9.75183398,9.73292625
4,43,9.78813618,9.71248186
4,44,9.75403228,9.73466671
4,45,9.84226471,9.71231759
4,46,9.72192734,9.71759474
4,47,9.70201686,9.72139609
4,48,9.84282619,9.71406257
4,49,9.75338706,9.70902908
4,50,9.68648949,9.69699538
4,51,9.78762326,9.72543848
4,52,9.82229841,9.70706141
4,53,9.81941059,9.71527028
4,54,9.71689036,9.70321238
4,55,9.77119073,9.72093141
4,56,9.70242721,9.73662817
4,57,9.71072954,9.72644687
4,58,9.81058657,9.72495747
4,59,9.79363918,9.72116208
4,60,9.79326451,9.71178937
4,61,9.77289551,9.73418450
4,62,9.82100472,9.71665895
4,63,9.71806353,9.71742189
4,64,9.79900190,9.71630466
4,65,9.78553167,9.72064304
