k,epoch,train_loss,val_loss
6,17,8.49236250,8.50999403
6,18,8.43837382,8.50087690
6,19,8.36901087,8.50631046
6,20,8.37853560,8.50660181
6,21,8.39726138,8.50059164
6,22,8.41870618,8.50457907
6,23,8.44355109,8.50601506
6,24,8.44763452,8.49310601
6,25,8.41926749,8.50363541
6,26,8.45970592,8.51622820
6,27,8.40172648,8.50319266
7,0,8.39443147,8.43439841
7,1,8.45557415,8.43897140
7,2,8.46901202,8.44037354
7,3,8.44822997,8.45921922
7,4,8.42617598,8.44313216
7,5,8.42250702,8.44070220
7,6,8.44908637,8.45412731
7,7,8.43520647,8.45107186
7,8,8.42166993,8.51164925
7,9,8.42052293,8.44759464
7,10,8.45040125,8.44972432
7,11,8.47511071,8.42691076
7,12,8.43441561,8.42703879
7,13,8.40066782,8.42233294
7,14,8.46330638,8.43497491
7,15,8.47697277,8.42606318
7,16,8.39173338,8.46623516
7,17,8.45394444,8.43124259
7,18,8.41500178,8.43626165
7,19,8.46593282,8.43047643
7,20,8.43483871,8.42859209
7,21,8.44917718,8.44486892
7,22,8.48593900,8.41896379
7,23,8.43757014,8.44820917
7,24,8.43916705,8.44010448
7,25,8.41708601,8.43066692
7,26,8.42907223,8.43825579
7,27,8.43606269,8.41740060
7,28,8.40437773,8.42361867
7,29,8.43920720,8.43968439
7,30,8.45383891,8.43816602
7,31,8.47976616,8.45000327
7,32,8.41584927,8.43236291
7,33,8.40707508,8.43281424
7,34,8.41463771,8.44403195
7,35,8.39480582,8.45277667
7,36,8.43638641,8.44326913
7,37,8.50128835,8.45991838
7,38,8.48127100,8.42912424
7,39,8.40039030,8.44504428
7,40,8.45045671,8.44411373
7,41,8.48371112,8.43547833
7,42,8.41728634,8.44452143
