k,epoch,train_loss,val_loss
3,31,8.45331270,8.43758106
4,0,8.41606197,8.50269353
4,1,8.42181528,8.50534058
4,2,8.48023865,8.50708818
4,3,8.48808637,8.50551069
4,4,8.39249171,8.49982524
4,5,8.42073652,8.54057729
4,6,8.45613530,8.49746120
4,7,8.45029828,8.49453318
4,8,8.41449842,8.51299465
4,9,8.45120090,8.50684237
4,10,8.45027205,8.50166619
4,11,8.45766163,8.49677420
4,12,8.48224607,8.50009906
4,13,8.42984706,8.48716342
4,14,8.45532742,8.50723898
4,15,8.47216073,8.50580978
4,16,8.42582056,8.48768687
4,17,8.46468011,8.49946952
4,18,8.46115169,8.49920785
4,19,8.41634637,8.50304353
4,20,8.41715500,8.49740982
4,21,8.50248551,8.50439501
4,22,8.44950661,8.50353849
4,23,8.43940064,8.51764965
4,24,8.44911474,8.53078592
4,25,8.49789131,8.49350274
4,26,8.47572729,8.51505697
4,27,8.48308608,8.48457742
4,28,8.45269871,8.51931322
4,29,8.40969869,8.50035942
4,30,8.45064011,8.50615335
4,31,8.42422274,8.50858951
4,32,8.45168164,8.51166975
4,33,8.44674394,8.49669433
4,34,8.44667712,8.49808812
4,35,8.39617872,8.50691116
4,36,8.44697970,8.50523305
4,37,8.47561797,8.49092114
4,38,8.44703120,8.48295414
4,39,8.40273507,8.51143682
4,40,8.44488136,8.51402855
4,41,8.44111034,8.50074542
4,42,8.43673104,8.50087225
4,43,8.43282321,8.49517429
4,44,8.41471636,8.51582158
4,45,8.46455625,8.52066326
4,46,8.48559090,8.49100089
4,47,8.44469923,8.50228250
4,48,8.43271255,8.50500202
4,49,8.47858346,8.49752653
4,50,8.37913072,8.49420583
4,51,8.38273723,8.49648976
4,52,8.43638630,8.51441121
4,53,8.46584567,8.51315284
