k,epoch,train_loss,val_loss
1,13,8.47589552,8.47571123
1,14,8.46915600,8.46766913
1,15,8.45278454,8.49854195
1,16,8.43572865,8.48759305
1,17,8.49186993,8.48160696
1,18,8.40783864,8.48174071
1,19,8.44018948,8.50247002
1,20,8.45641150,8.47945499
1,21,8.47354171,8.47374868
2,0,8.45120496,8.53835523
2,1,8.45285586,8.54531252
2,2,8.45074415,8.54338360
2,3,8.40072554,8.52852833
2,4,8.43865845,8.55005598
2,5,8.46431643,8.54766560
2,6,8.45546481,8.53735793
2,7,8.46896109,8.53347719
2,8,8.49282852,8.53468084
2,9,8.43792969,8.53816378
2,10,8.41224204,8.53238595
2,11,8.40460593,8.54535878
2,12,8.43190330,8.53570199
2,13,8.44010481,8.53229916
2,14,8.43854797,8.53418255
2,15,8.40174897,8.52553308
2,16,8.46490057,8.53564477
2,17,8.45880960,8.53429818
2,18,8.47823605,8.53167427
2,19,8.47270867,8.53324723
2,20,8.40778163,8.53343487
2,21,8.50810912,8.52813935
2,22,8.46343416,8.54118299
2,23,8.44535783,8.53903151
2,24,8.44305634,8.53771496
2,25,8.46464977,8.53039241
2,26,8.41299397,8.52283859
2,27,8.44029284,8.53264141
2,28,8.41216350,8.52930570
2,29,8.40534182,8.53134680
2,30,8.45044571,8.51933980
2,31,8.44155917,8.51969266
2,32,8.44336447,8.54112208
2,33,8.44860651,8.52623284
2,34,8.45715541,8.53984582
2,35,8.44682953,8.54613864
2,36,8.44839624,8.55037808
2,37,8.47117549,8.52099502
2,38,8.42003360,8.56199658
2,39,8.42657003,8.52491903
2,40,8.41561587,8.53727341
2,41,8.41159111,8.53096640
2,42,8.42103639,8.54718840
2,43,8.40181950,8.54391181
2,44,8.42248774,8.51877594
2,45,8.43088606,8.52974844
3,0,8.46868357,8.45148849
3,1,8.44316307,8.45494413
3,2,8.48299536,8.41437888
3,3,8.45453444,8.43996966
3,4,8.45636377,8.45438266
3,5,8.47481309,8.43676889
3,6,8.45928445,8.44733572
3,7,8.45167735,8.42974424
3,8,8.45563488,8.44813478
3,9,8.43078846,8.44704652
3,10,8.51200521,8.42689669
3,11,8.41138309,8.44903338
3,12,8.49056281,8.44712663
3,13,8.47103179,8.44569600
3,14,8.45703524,8.45143056
3,15,8.45208439,8.43028772
3,16,8.41720371,8.42575383
3,17,8.45797381,8.42541182
4,0,8.44730845,8.48459792
4,1,8.41430092,8.48619270
4,2,8.49343506,8.49337888
4,3,8.42634332,8.49179316
4,4,8.47717735,8.49576974
4,5,8.48788840,8.49212277
4,6,8.43420273,8.50400317
4,7,8.47122586,8.49278951
4,8,8.43942180,8.50328565
4,9,8.40695149,8.48883569
4,10,8.43283418,8.48559558
4,11,8.40456404,8.50211418
4,12,8.42481756,8.48887408
4,13,8.41467419,8.48593128
4,14,8.43831198,8.50724900
4,15,8.41403493,8.49544108
5,0,8.42440954,8.58175051
5,1,8.43366095,8.58239830
5,2,8.41983619,8.56044459
5,3,8.42969096,8.57779145
5,4,8.40618572,8.55964375
5,5,8.47846401,8.56728125
5,6,8.44509813,8.57839978
5,7,8.44299632,8.58165789
5,8,8.41256824,8.56092620
5,9,8.44106659,8.56432199
5,10,8.42247042,8.59481823
5,11,8.42912148,8.58486998
5,12,8.45073259,8.55678833
5,13,8.41359891,8.56485307
5,14,8.42211902,8.57190061
5,15,8.44814605,8.57408440
5,16,8.39036047,8.57256615
5,17,8.48136467,8.56215680
5,18,8.46987675,8.58343339
5,19,8.43425682,8.57270062
5,20,8.44563919,8.57585859
5,21,8.44382080,8.54732835
5,22,8.41071337,8.57821822
5,23,8.46671480,8.59341323
5,24,8.49890870,8.58084667
5,25,8.43445694,8.57349753
5,26,8.44833770,8.56067002
5,27,8.48334631,8.57416940
5,28,8.42626423,8.60461628
5,29,8.44186965,8.56697559
5,30,8.49028906,8.56811678
5,31,8.44003761,8.57484055
5,32,8.41771886,8.58043873
5,33,8.42898124,8.56173372
5,34,8.44406822,8.56603801
5,35,8.39563315,8.57166445
5,36,8.42852435,8.56933713
6,0,8.48456696,8.55325925
6,1,8.43853028,8.54105234
6,2,8.37056246,8.55167568
6,3,8.38513228,8.56968784
6,4,8.41007158,8.54721832
6,5,8.42510456,8.54163229
6,6,8.44335341,8.55128217
6,7,8.44341385,8.55454063
6,8,8.42340745,8.54078853
6,9,8.45617718,8.55283308
6,10,8.40213913,8.55288565
6,11,8.41506881,8.54328763
6,12,8.45840687,8.53540730
6,13,8.46853682,8.55344820
6,14,8.42470700,8.54797530
6,15,8.41936755,8.55440247
6,16,8.45579091,8.54539895
6,17,8.45508914,8.56438482
6,18,8.46477276,8.55101454
6,19,8.47647119,8.55499220
6,20,8.42921600,8.55581546
6,21,8.41321398,8.54479897
6,22,8.46403712,8.55387342
6,23,8.42331275,8.54874074
6,24,8.41036674,8.53749013
6,25,8.48466879,8.54308379
6,26,8.46389595,8.54654884
6,27,8.42768782,8.54290485
7,0,8.44076601,8.46050262
7,1,8.41899043,8.49297643
7,2,8.46838076,8.47429669
7,3,8.44174305,8.44689035
7,4,8.45333380,8.50184977
7,5,8.50788164,8.48052800
7,6,8.48101550,8.47810102
7,7,8.44191709,8.46805823
7,8,8.42728689,8.46933138
7,9,8.44840640,8.46998793
7,10,8.44494221,8.45350635
7,11,8.41634780,8.45831633
7,12,8.45174181,8.47030938
7,13,8.44950563,8.45546198
7,14,8.47703579,8.47109056
7,15,8.41380426,8.45573986
7,16,8.40585291,8.45326257
7,17,8.41783148,8.45278847
7,18,8.39746758,8.45183551
8,0,8.46470392,8.43191516
8,1,8.47597453,8.43769848
8,2,8.45849928,8.45581436
8,3,8.36631885,8.43215287
8,4,8.45569286,8.43250906
8,5,8.46672216,8.43791068
8,6,8.48015609,8.43154448
8,7,8.41043109,8.42849326
8,8,8.40031436,8.44654047
8,9,8.40802436,8.42523217
8,10,8.42438085,8.43557072
8,11,8.46409318,8.43015349
8,12,8.37666959,8.41827321
8,13,8.46400380,8.43704355
8,14,8.39417714,8.41754413
8,15,8.40443113,8.43281972
8,16,8.43875876,8.42721951
8,17,8.40058742,8.43608892
8,18,8.43889913,8.42517006
8,19,8.42935234,8.42248428
8,20,8.43976009,8.43161643
8,21,8.44592571,8.43146551
8,22,8.37929443,8.41935694
8,23,8.47212133,8.42603433
8,24,8.42526722,8.47077560
8,25,8.44541103,8.44883692
8,26,8.41257417,8.44626153
8,27,8.47465202,8.42465651
9,0,8.46267307,8.59185624
9,1,8.45547259,8.55725932
9,2,8.38287374,8.57317972
9,3,8.41054127,8.53992975
9,4,8.40194994,8.56498325
9,5,8.39316928,8.56816912
9,6,8.45901078,8.55466771
9,7,8.41359141,8.58741379
9,8,8.42512289,8.56390309
9,9,8.39965364,8.56526351
9,10,8.44017830,8.56419563
9,11,8.42287681,8.55477285
9,12,8.41393569,8.58158302
9,13,8.46460417,8.57085478
9,14,8.41329032,8.54856014
9,15,8.46254209,8.55396044
9,16,8.43731269,8.56130743
9,17,8.49408031,8.54080778
9,18,8.48086753,8.58326387
10,0,8.41570376,8.54559648
10,1,8.37650737,8.51881635
10,2,8.44403329,8.54546511
10,3,8.42721638,8.52133870
10,4,8.41572602,8.53320909
10,5,8.39433393,8.53729784
10,6,8.43786323,8.53722048
10,7,8.42506379,8.53641212
10,8,8.44606605,8.53907704
10,9,8.39404830,8.52632749
10,10,8.48531714,8.56124938
10,11,8.47694355,8.54635537
10,12,8.39423183,8.53620863
10,13,8.44107538,8.55491555
10,14,8.41855626,8.53867936
10,15,8.45765546,8.53946364
10,16,8.37736771,8.53202271
11,0,8.43031192,8.41209567
11,1,8.46211389,8.37505245
11,2,8.38137782,8.38522291
11,3,8.42953959,8.36233318
11,4,8.46041837,8.38414526
11,5,8.39642061,8.37668717
11,6,8.41504869,8.36049438
11,7,8.41270503,8.39388382
11,8,8.44971979,8.43030012
11,9,8.45417644,8.38206422
11,10,8.40873829,8.38439959
11,11,8.42894772,8.39808726
11,12,8.43986495,8.38172114
11,13,8.44263469,8.38976288
11,14,8.46550882,8.38429713
11,15,8.46348661,8.38758099
11,16,8.43322515,8.39117098
11,17,8.45690578,8.37627387
11,18,8.37643582,8.37785995
11,19,8.42549023,8.36939359
11,20,8.43736693,8.39753306
11,21,8.40930980,8.38660049
