k,epoch,train_loss,val_loss
2,4,8.41158909,8.51686716
2,5,8.43009171,8.51731122
2,6,8.42278638,8.50718176
2,7,8.43465844,8.50246859
2,8,8.45979396,8.50366187
2,9,8.40505973,8.51325834
2,10,8.38371186,8.50490916
2,11,8.37557068,8.51606798
2,12,8.40251914,8.51160753
2,13,8.41131225,8.51213384
2,14,8.41017371,8.51113915
2,15,8.37870148,8.50290406
2,16,8.43865120,8.51465476
2,17,8.43002214,8.50836253
2,18,8.44961974,8.50706816
2,19,8.44387934,8.50559294
2,20,8.37944090,8.50918448
2,21,8.48364148,8.50492036
2,22,8.43503740,8.50917363
3,0,8.43987665,8.54289985
3,1,8.42082787,8.53552127
3,2,8.45033541,8.54244983
3,3,8.37394433,8.54709518
3,4,8.36064070,8.53874397
3,5,8.40890056,8.54515469
3,6,8.39332826,8.52461815
3,7,8.43502501,8.51953530
3,8,8.44487703,8.52872479
3,9,8.39525786,8.53094780
3,10,8.43286934,8.52785885
3,11,8.41051479,8.52182817
3,12,8.42181975,8.53258514
3,13,8.40367623,8.53312445
3,14,8.42542773,8.54770267
3,15,8.40018353,8.53280985
3,16,8.43624356,8.53120446
3,17,8.39112696,8.54049850
3,18,8.36717814,8.53072119
3,19,8.46478981,8.53151250
3,20,8.34991387,8.54241323
3,21,8.41263759,8.52999461
3,22,8.40919562,8.54092002
4,0,8.44000506,8.50116658
4,1,8.45429409,8.50655830
4,2,8.40061130,8.48990703
4,3,8.47727209,8.50505853
4,4,8.43530452,8.51272666
4,5,8.43841359,8.48331082
4,6,8.41837755,8.49180508
4,7,8.44597860,8.50590289
4,8,8.47345281,8.51813531
4,9,8.46402144,8.49373233
4,10,8.44292152,8.48940420
4,11,8.40087485,8.49087238
4,12,8.44114769,8.51383245
4,13,8.44505391,8.50420153
4,14,8.47337551,8.49264610
4,15,8.42668328,8.48650503
4,16,8.42397663,8.48493969
4,17,8.44847097,8.49319828
4,18,8.41777788,8.48276746
4,19,8.38167456,8.47935283
4,20,8.45945856,8.48727334
4,21,8.40065661,8.48308647
4,22,8.44946548,8.51735198
4,23,8.46886900,8.49740708
4,24,8.41572565,8.49074197
4,25,8.44793168,8.50418937
4,26,8.41173810,8.47680843
4,27,8.38090697,8.49785924
4,28,8.40352586,8.48285949
4,29,8.38244012,8.49794149
4,30,8.40011427,8.49076188
4,31,8.39061207,8.47866094
4,32,8.41711605,8.48245943
4,33,8.38169919,8.48857987
4,34,8.42461005,8.48735774
4,35,8.45229608,8.49226153
4,36,8.42469251,8.48036921
4,37,8.37771589,8.49484384
4,38,8.40941659,8.49250495
4,39,8.46366173,8.49085402
4,40,8.40879950,8.50412202
4,41,8.44116372,8.54522526
